,Unnamed: 0,fixture_id,league_id,event_date,event_timestamp,round,status,status_short,home_team_id,home_team_name,away_team_id,away_team_name,goals_home_team,goals_away_team,winner
145,145,608680,2857,2021-01-03T00:00:00+00:00,1609632000,15,Time to be defined,TBD,505,Inter,501,Crotone,,,TBD
146,146,608681,2857,2021-01-03T00:00:00+00:00,1609632000,15,Time to be defined,TBD,496,Juventus,494,Udinese,,,TBD
147,147,608682,2857,2021-01-03T00:00:00+00:00,1609632000,15,Time to be defined,TBD,523,Parma,503,Torino,,,TBD
148,148,608683,2857,2021-01-03T00:00:00+00:00,1609632000,15,Time to be defined,TBD,497,AS Roma,498,Sampdoria,,,TBD
149,149,608684,2857,2021-01-03T00:00:00+00:00,1609632000,15,Time to be defined,TBD,515,Spezia,504,Verona,,,TBD
150,150,608685,2857,2021-01-06T00:00:00+00:00,1609891200,16,Time to be defined,TBD,499,Atalanta,523,Parma,,,TBD
151,151,608686,2857,2021-01-06T00:00:00+00:00,1609891200,16,Time to be defined,TBD,500,Bologna,494,Udinese,,,TBD
152,152,608687,2857,2021-01-06T00:00:00+00:00,1609891200,16,Time to be defined,TBD,490,Cagliari,506,Benevento,,,TBD
153,153,608688,2857,2021-01-06T00:00:00+00:00,1609891200,16,Time to be defined,TBD,501,Crotone,497,AS Roma,,,TBD
154,154,608689,2857,2021-01-06T00:00:00+00:00,1609891200,16,Time to be defined,TBD,487,Lazio,502,Fiorentina,,,TBD
155,155,608690,2857,2021-01-06T00:00:00+00:00,1609891200,16,Time to be defined,TBD,489,AC Milan,496,Juventus,,,TBD
156,156,608691,2857,2021-01-06T00:00:00+00:00,1609891200,16,Time to be defined,TBD,492,Napoli,515,Spezia,,,TBD
157,157,608692,2857,2021-01-06T00:00:00+00:00,1609891200,16,Time to be defined,TBD,498,Sampdoria,505,Inter,,,TBD
158,158,608693,2857,2021-01-06T00:00:00+00:00,1609891200,16,Time to be defined,TBD,488,Sassuolo,495,Genoa,,,TBD
159,159,608694,2857,2021-01-06T00:00:00+00:00,1609891200,16,Time to be defined,TBD,503,Torino,504,Verona,,,TBD
160,160,608695,2857,2021-01-10T00:00:00+00:00,1610236800,17,Time to be defined,TBD,506,Benevento,499,Atalanta,,,TBD
161,161,608696,2857,2021-01-10T00:00:00+00:00,1610236800,17,Time to be defined,TBD,502,Fiorentina,490,Cagliari,,,TBD
162,162,608697,2857,2021-01-10T00:00:00+00:00,1610236800,17,Time to be defined,TBD,495,Genoa,500,Bologna,,,TBD
163,163,608698,2857,2021-01-10T00:00:00+00:00,1610236800,17,Time to be defined,TBD,496,Juventus,488,Sassuolo,,,TBD
164,164,608699,2857,2021-01-10T00:00:00+00:00,1610236800,17,Time to be defined,TBD,489,AC Milan,503,Torino,,,TBD
165,165,608700,2857,2021-01-10T00:00:00+00:00,1610236800,17,Time to be defined,TBD,523,Parma,487,Lazio,,,TBD
166,166,608701,2857,2021-01-10T00:00:00+00:00,1610236800,17,Time to be defined,TBD,497,AS Roma,505,Inter,,,TBD
167,167,608702,2857,2021-01-10T00:00:00+00:00,1610236800,17,Time to be defined,TBD,515,Spezia,498,Sampdoria,,,TBD
168,168,608703,2857,2021-01-10T00:00:00+00:00,1610236800,17,Time to be defined,TBD,494,Udinese,492,Napoli,,,TBD
169,169,608704,2857,2021-01-10T00:00:00+00:00,1610236800,17,Time to be defined,TBD,504,Verona,501,Crotone,,,TBD
170,170,608705,2857,2021-01-17T00:00:00+00:00,1610841600,18,Time to be defined,TBD,499,Atalanta,495,Genoa,,,TBD
171,171,608706,2857,2021-01-17T00:00:00+00:00,1610841600,18,Time to be defined,TBD,500,Bologna,504,Verona,,,TBD
172,172,608707,2857,2021-01-17T00:00:00+00:00,1610841600,18,Time to be defined,TBD,490,Cagliari,489,AC Milan,,,TBD
173,173,608708,2857,2021-01-17T00:00:00+00:00,1610841600,18,Time to be defined,TBD,501,Crotone,506,Benevento,,,TBD
174,174,608709,2857,2021-01-17T00:00:00+00:00,1610841600,18,Time to be defined,TBD,505,Inter,496,Juventus,,,TBD
175,175,608710,2857,2021-01-17T00:00:00+00:00,1610841600,18,Time to be defined,TBD,487,Lazio,497,AS Roma,,,TBD
176,176,608711,2857,2021-01-17T00:00:00+00:00,1610841600,18,Time to be defined,TBD,492,Napoli,502,Fiorentina,,,TBD
177,177,608712,2857,2021-01-17T00:00:00+00:00,1610841600,18,Time to be defined,TBD,498,Sampdoria,494,Udinese,,,TBD
178,178,608713,2857,2021-01-17T00:00:00+00:00,1610841600,18,Time to be defined,TBD,488,Sassuolo,523,Parma,,,TBD
179,179,608714,2857,2021-01-17T00:00:00+00:00,1610841600,18,Time to be defined,TBD,503,Torino,515,Spezia,,,TBD
180,180,608715,2857,2021-01-24T00:00:00+00:00,1611446400,19,Time to be defined,TBD,506,Benevento,503,Torino,,,TBD
181,181,608716,2857,2021-01-24T00:00:00+00:00,1611446400,19,Time to be defined,TBD,502,Fiorentina,501,Crotone,,,TBD
182,182,608717,2857,2021-01-24T00:00:00+00:00,1611446400,19,Time to be defined,TBD,495,Genoa,490,Cagliari,,,TBD
183,183,608718,2857,2021-01-24T00:00:00+00:00,1611446400,19,Time to be defined,TBD,496,Juventus,500,Bologna,,,TBD
184,184,608719,2857,2021-01-24T00:00:00+00:00,1611446400,19,Time to be defined,TBD,487,Lazio,488,Sassuolo,,,TBD
185,185,608720,2857,2021-01-24T00:00:00+00:00,1611446400,19,Time to be defined,TBD,489,AC Milan,499,Atalanta,,,TBD
186,186,608721,2857,2021-01-24T00:00:00+00:00,1611446400,19,Time to be defined,TBD,523,Parma,498,Sampdoria,,,TBD
187,187,608722,2857,2021-01-24T00:00:00+00:00,1611446400,19,Time to be defined,TBD,497,AS Roma,515,Spezia,,,TBD
188,188,608723,2857,2021-01-24T00:00:00+00:00,1611446400,19,Time to be defined,TBD,494,Udinese,505,Inter,,,TBD
189,189,608724,2857,2021-01-24T00:00:00+00:00,1611446400,19,Time to be defined,TBD,504,Verona,492,Napoli,,,TBD
190,190,608725,2857,2021-01-31T00:00:00+00:00,1612051200,20,Time to be defined,TBD,505,Inter,506,Benevento,,,TBD
191,191,608726,2857,2021-01-31T00:00:00+00:00,1612051200,20,Time to be defined,TBD,503,Torino,502,Fiorentina,,,TBD
192,192,608727,2857,2021-01-31T00:00:00+00:00,1612051200,20,Time to be defined,TBD,501,Crotone,495,Genoa,,,TBD
193,193,608728,2857,2021-01-31T00:00:00+00:00,1612051200,20,Time to be defined,TBD,498,Sampdoria,496,Juventus,,,TBD
194,194,608729,2857,2021-01-31T00:00:00+00:00,1612051200,20,Time to be defined,TBD,499,Atalanta,487,Lazio,,,TBD
195,195,608730,2857,2021-01-31T00:00:00+00:00,1612051200,20,Time to be defined,TBD,500,Bologna,489,AC Milan,,,TBD
196,196,608731,2857,2021-01-31T00:00:00+00:00,1612051200,20,Time to be defined,TBD,492,Napoli,523,Parma,,,TBD
197,197,608732,2857,2021-01-31T00:00:00+00:00,1612051200,20,Time to be defined,TBD,490,Cagliari,488,Sassuolo,,,TBD
198,198,608733,2857,2021-01-31T00:00:00+00:00,1612051200,20,Time to be defined,TBD,515,Spezia,494,Udinese,,,TBD
199,199,608734,2857,2021-01-31T00:00:00+00:00,1612051200,20,Time to be defined,TBD,497,AS Roma,504,Verona,,,TBD
200,200,608735,2857,2021-02-07T00:00:00+00:00,1612656000,21,Time to be defined,TBD,523,Parma,500,Bologna,,,TBD
201,201,608736,2857,2021-02-07T00:00:00+00:00,1612656000,21,Time to be defined,TBD,487,Lazio,490,Cagliari,,,TBD
202,202,608737,2857,2021-02-07T00:00:00+00:00,1612656000,21,Time to be defined,TBD,489,AC Milan,501,Crotone,,,TBD
203,203,608738,2857,2021-02-07T00:00:00+00:00,1612656000,21,Time to be defined,TBD,502,Fiorentina,505,Inter,,,TBD
204,204,608739,2857,2021-02-07T00:00:00+00:00,1612656000,21,Time to be defined,TBD,495,Genoa,492,Napoli,,,TBD
205,205,608740,2857,2021-02-07T00:00:00+00:00,1612656000,21,Time to be defined,TBD,496,Juventus,497,AS Roma,,,TBD
